OBJECTID,Shape,NIB,IdBidang,ls_asal,status_per,kelompok_perubahan,PREDICTED,KECAMATAN,KELURAHAN,TIPEHAK,NIB_1,lb_dpn,letak,s_letak,zonasi,s_zonasi,kls_jln,s_kls_jln,IdBidang_1,ls_tnh,elvasi,s_elvasi,lb_jln,jk_atrs,jk_kolp,jk_kols,CBD,jk_atrp,Shape_Le_1,Shape_Le_2,PREDICTED_1,Shape_Le_3,Shape_Length,Shape_Area,bentuk,s_bentuk
563,"(96871.90954758985, 756398.2426207945)",143,563,325.2979774783056,tetap,,7894691.94446,Pekalipan,Pulasaren,Hak Milik,00143,13.0000436525,Hook,4.0,Perdagangan dan Jasa Kelas 1,7.0,Lokal Sekunder,2.0,6638,325.2979774783056,Sama,2.0,1.835479,734.82185638,1974.49894599,2499.27431907,414.919293838,2341.93185398,77.2207416985,77.2207416991,7894691.94446,77.3945602916,77.39456029157164,325.2979774783056,,
564,"(96759.78312197664, 756186.370389414)",979,564,132.84949279215488,tetap,,1424317.85312,Pekalipan,Pulasaren,Hak Milik,00979,8.50513294726,Normal,3.0,Perumahan Sederhana,2.0,Lokal Setapak,1.0,7784,132.84949279215488,Sama,2.0,1.835479,1623.12682949,1421.89032799,1852.60995809,311.210676865,2014.90992127,51.3263003627,51.3263003632,1424317.85312,49.8178343966,49.817834396620874,132.84949279215488,,
565,"(96349.83554183257, 756257.5795618297)",547,565,227.38929393331176,tetap,,1527577.19349,Pekalipan,Pulasaren,Hak Milik,00547,6.81592032703,Normal,3.0,Perumahan Sederhana,2.0,Lokal Setapak,1.0,7411,227.38929393331176,Sama,2.0,1.835479,1308.80691804,1655.72259697,2086.44222707,337.662697915,2285.8395613,34.2463079333,34.2463079331,1527577.19349,72.4568286076,72.45682860757734,227.38929393331176,,
566,"(96874.335409246, 756260.0803263036)",286,566,302.4822198064822,tetap,,2573355.30531,Pekalipan,Pulasaren,Hak Pakai,00286,16.1207351081,Normal,3.0,Perumahan Sederhana,2.0,Lokal Sekunder,1.0,6686,302.4822198064822,Sama,2.0,0.5,876.398995871,2116.07178027,2640.84715335,556.492128126,2210.62340451,75.2995379506,75.2995379481,2573355.30531,69.6897199721,69.68971997211742,302.4822198064822,,
567,"(96589.88350141993, 756372.9902685755)",749,567,179.70742766527835,tetap,,8419990.71742,Pekalipan,Pulasaren,Hak Milik,00749,11.7711487164,Hook,4.0,Perdagangan dan Jasa Kelas 1,7.0,Lokal Setapak,1.0,6995,179.70742766527835,Sama,2.0,1.31,1002.18934911,1778.99247686,2209.71210696,198.310371251,2316.63098891,49.6178498736,49.6178498736,8419990.71742,53.8182029976,53.818202997642246,179.70742766527835,,
568,"(96568.39442214325, 756108.3954214646)",507,568,203.403238269823,tetap,,9337807.62174,Pekalipan,Pulasaren,Hak Milik,00507,9.66505223507,Hook,4.0,Perdagangan dan Jasa Kelas 1,7.0,Lokal Primer,1.0,6675,203.403238269823,Sama,2.0,1.835479,1147.76132449,1902.39064645,2333.11027655,169.870967045,2006.50523123,54.8411832595,54.8411832635,9337807.62174,59.0180777398,59.018077739753835,203.403238269823,,
569,"(96519.57619031647, 756066.2319363358)",0,569,0.0,tetap,0,0.0,Pekalipan,Pulasaren,Hak Milik, ,6.78809241177,Normal,3.0,Perumahan Menengah,3.0,Lokal Setapak,1.0,6670,81.94058316939763,Sama,2.0,1.835479,1241.76645632,1822.61305456,2253.33268466,283.679582382,2006.07095248,45.7582652128,45.7582652129,3762790.72717,37.9937368631,37.99373686309268,81.94058316939763,,
570,"(96972.02782647035, 756209.6951726482)",159,570,100.14736299759046,tetap,,3699749.86921,Pekalipan,Pulasaren,Hak Milik,00159,5.00118344503,Normal,3.0,Perumahan Menengah,3.0,Lokal Primer,1.0,6750,100.14736299759046,Sama,2.0,1.835479,764.707769313,2151.65672723,2743.85242959,591.569554368,2151.72102834,50.0650218938,50.0650218921,3699749.86921,50.0638052662,50.06380526619877,100.14736299759046,,
571,"(96390.60160649715, 756153.3525456624)",466,571,52.97839140540236,tetap,,1478731.92958,Pekalipan,Pulasaren,Hak Milik,00466,5.02007174434,Normal,3.0,Perumahan Sederhana,2.0,Lokal Setapak,1.0,6697,52.97839140540236,Sama,2.0,1.835479,1382.56811223,1662.12040977,2092.84003988,270.295263684,2165.73563231,23.1699837732,23.1699837729,1478731.92958,29.2476381062,29.247638106224606,52.97839140540236,,
572,"(96396.41471021032, 756156.9511418139)",467,572,87.2697850970665,tetap,,1487491.52761,Pekalipan,Pulasaren,Hak Milik,00467,5.28001150373,Normal,3.0,Perumahan Sederhana,2.0,Lokal Setapak,1.0,6698,87.2697850970665,Sama,2.0,1.835479,1384.37630356,1671.97407044,2102.69370055,272.103593019,2167.54382365,47.7027939985,47.7027939985,1487491.52761,46.636098292,46.636098291955584,87.2697850970665,,
573,"(96493.80603578464, 755926.4174105017)",468,573,225.61133412110607,tetap,,1349411.75087,Pekalipan,Pulasaren,Hak Milik,00468,11.9999813876,Hook,4.0,Perumahan Sederhana,2.0,Lokal Setapak,1.0,6709,225.61133412110607,Sama,2.0,1.835479,1473.36436714,1830.45467075,2071.73918678,555.930918941,1802.82112461,59.080131052,59.0801310507,1349411.75087,60.5666894755,60.56668947547591,225.61133412110607,,
574,"(96777.60745626774, 756333.5881672814)",364,574,35.07816704856828,tetap,,1406257.84772,Pekalipan,Pulasaren,Hak Milik,00364,5.55859854659,Normal,3.0,Perumahan Sederhana,2.0,Lokal Setapak,1.0,7149,35.07816704856828,Sama,2.0,1.835478594,953.418910309,2008.90175211,2439.62138221,456.213249541,2348.55114817,22.7539592743,22.7539592743,1406257.84772,23.7159949667,23.715994966696208,35.07816704856828,,
575,"(96457.88534054598, 756308.9255467461)",1023,575,50.46452102986847,tetap,,2434814.2722,Pekalipan,Pulasaren,Hak Milik,01023,3.93427052074,Normal,3.0,Perumahan Sederhana,2.0,Lokal Setapak,1.0,6742,50.46452102986847,Sama,2.0,1.64,1361.52386967,1708.43850098,2139.15813108,277.88094663,2279.84933572,34.9259557402,34.9259557415,2434814.2722,34.8405277469,34.8405277468535,50.46452102986847,,
576,"(96740.72444960955, 756157.9361784713)",1029,576,141.2369046089563,tetap,,1490404.65969,Pekalipan,Pulasaren,Hak Milik,01029,5.04253432022,Normal,3.0,Perumahan Sederhana,2.0,Lokal Setapak,1.0,7176,141.2369046089563,Sama,2.0,1.835479,971.646681229,2134.37901333,2512.65770122,360.374826002,2132.51827443,51.4459542485,51.4459542522,1490404.65969,48.3387857121,48.33878571214994,141.2369046089563,,
577,"(96597.55156974001, 756379.2071556001)",263,577,18.815957200132978,tetap,,8382984.32097,Pekalipan,Pulasaren,Hak Milik,00263,4.70858306258,Tusuk Sate,2.0,Perdagangan dan Jasa Kelas 1,7.0,Lokal Primer,3.0,7003,18.815957200132978,Sama,2.0,13.59,976.509170071,1782.88432864,2213.60395875,230.195826082,2348.51734003,17.7020008236,17.7020008191,8382984.32097,17.3917547256,17.391754725581205,18.815957200132978,,
578,"(96480.47339094066, 756298.5152321041)",0,578,0.0,tetap,0,0.0,Pekalipan,Pulasaren,Hak Milik, ,5.46241176406,Normal,3.0,Perumahan Sederhana,2.0,Lokal Primer,3.0,6759,88.21086687919005,Sama,2.0,12.785432656,1172.76847397,1781.12843327,2211.84806337,232.132765602,2234.09934038,38.9960332913,38.9960332895,2266103.01844,41.672006376,41.67200637596899,88.21086687919005,,
579,"(96474.88291499688, 756347.4203288639)",757,579,312.923223234898,tetap,,8610440.92812,Pekalipan,Pulasaren,Hak Milik,00757,5.30006455908,Normal,3.0,Perdagangan dan Jasa Kelas 1,7.0,Lokal Primer,3.0,6941,312.923223234898,Sama,2.0,13.59,1114.89967099,1673.90730047,2104.62693057,308.034367977,2310.00403053,83.6786936833,83.678693686,8610440.92812,86.4821744921,86.48217449213168,312.923223234898,,
580,"(96524.77585438239, 755905.0314200174)",176,580,50.31845401161186,tetap,,1379038.23197,Pekalipan,Pulasaren,Hak Milik,00176,12.3753601843,Hook,4.0,Perumahan Sederhana,2.0,Lokal Setapak,1.0,7075,50.31845401161186,Sama,2.0,1.835479,1430.86840206,1863.60115797,2104.88567401,513.436206963,1815.80810426,34.0360497988,34.0360497976,1379038.23197,32.5294133411,32.52941334114713,50.31845401161186,,
581,"(96705.01406444423, 756314.1243025515)",274,581,99.30772656604269,tetap,,1364809.77675,Pekalipan,Pulasaren,Hak Milik,00274,3.05370276184,Normal,3.0,Perumahan Sederhana,2.0,Lokal Sekunder,2.0,6723,99.30772656604269,Sama,2.0,2.69,952.674862617,2008.15763024,2438.87726034,455.469127672,2250.05797991,42.4105043132,42.4105043111,1364809.77675,49.8367480352,49.83674803523006,99.30772656604269,,
582,"(96376.97051197775, 755851.1781651692)",32,582,69.85999981015729,tetap,,1329261.3761,Pekalipan,Pulasaren,Hak Milik,00032,6.65778017188,Normal,3.0,Perumahan Sederhana,2.0,Lokal Setapak,1.0,7514,69.85999981015729,Sama,2.0,1.52,1694.09382354,1708.28765622,1949.57217226,718.883636766,1685.0904879,31.5982025449,31.5982025433,1329261.3761,35.4602538333,35.46025383333798,69.85999981015729,,
583,"(96356.99198532657, 756329.4025028287)",621,583,96.73994185031313,tetap,,8780981.58127,Pekalipan,Pulasaren,Hak Milik,00621,4.38034518427,Normal,3.0,Perdagangan dan Jasa Kelas 1,7.0,Lokal Primer,1.0,6925,96.73994185031313,Sama,2.0,3.78,1228.70692061,1575.62543335,2006.34506345,375.580594294,2309.39060049,49.9428106642,49.9428106626,8780981.58127,51.6815357561,51.681535756107365,96.73994185031313,,
584,"(96398.97033132667, 756171.713865454)",131,584,111.60037232605707,tetap,,1670416.21298,Pekalipan,Pulasaren,Hak Milik,00131,15.1173761179,Normal,3.0,Perumahan Sederhana,2.0,Lokal Setapak,1.0,6640,111.60037232605707,Sama,2.0,1.835479,1413.03876385,1676.52060865,2107.24023875,295.529075214,2227.23305257,43.8465152797,43.8465152797,1670416.21298,44.8027605051,44.802760505139204,111.60037232605707,,
585,"(96805.30103346228, 756269.2836091417)",573,585,151.12390390374384,tetap,,1337928.40506,Pekalipan,Pulasaren,Hak Milik,00573,10.1100631418,Normal,3.0,Perumahan Sederhana,2.0,Lokal Setapak,1.0,6888,151.12390390374384,Sama,2.0,1.85,925.357195945,2113.08919019,2543.80882029,560.40068763,2306.10332559,51.0428276456,51.0428276485,1337928.40506,49.7932957232,49.793295723160924,151.12390390374384,,
586,"(96250.54303931094, 756021.572204719)",840,586,141.01250615105303,tetap,,1494788.70511,Pekalipan,Pulasaren,Hak Milik,00840,5.06821835333,Normal,3.0,Perumahan Sederhana,2.0,Lokal Setapak,1.0,7451,141.01250615105303,Sama,2.0,1.835478594,1777.99830587,1576.7564947,2007.47612481,466.076843578,1799.86370383,28.6770657221,28.6770657214,1494788.70511,48.3179394013,48.31793940127062,141.01250615105303,,
587,"(96617.46946535214, 756265.7813382586)",725,587,81.70228358308268,tetap,,1695702.78726,Pekalipan,Pulasaren,Hak Milik,00725,3.03470803325,Normal,3.0,Perumahan Sederhana,2.0,Lokal Setapak,1.0,6916,81.70228358308268,Sama,2.0,1.835479,1123.74596422,1887.53241405,2318.25204415,76.3707317024,2194.68738531,38.5321424705,38.5321424715,1695702.78726,37.6993885535,37.69938855352953,81.70228358308268,,
588,"(96825.59002519633, 756215.2113480744)",1830,588,85.80514543580932,tetap,,1354436.9597,Pekalipan,Pulasaren,Hak Milik,01830,3.34885887596,Normal,3.0,Perumahan Sederhana,2.0,Lokal Setapak,1.0,6768,85.80514543580932,Sama,2.0,1.835479,930.444585454,2186.91965494,2617.63928504,474.304008147,2246.45147997,46.2201021887,46.2201021916,1354436.9597,43.4474272763,43.447427276283655,85.80514543580932,,
589,"(96942.30759350075, 756202.7138048855)",264,589,294.3555565255567,tetap,,3828277.38563,Pekalipan,Pulasaren,Hak Milik,00264,7.10889082352,Normal,3.0,Perumahan Menengah,3.0,Lokal Primer,1.0,7264,294.3555565255567,Sama,2.0,1.835479,796.213330634,2183.16122202,2712.71063332,560.427758104,2183.22658965,54.9702559225,54.9702559254,3828277.38563,69.171770095,69.1717700949834,294.3555565255567,,
590,"(96497.62939716536, 756154.0247516333)",798,590,116.54186111805319,tetap,,2635671.28523,Pekalipan,Pulasaren,Hak Milik,00798,6.61328621637,Normal,3.0,Perumahan Sederhana,2.0,Lokal Setapak,1.0,7356,116.54186111805319,Sama,2.0,3.41,1276.30613771,1786.38427287,2217.10390297,154.123360571,2135.05004445,38.7226131273,38.7226131279,2635671.28523,44.3208135774,44.32081357740391,116.54186111805319,,
591,"(96359.05213849366, 756181.0629169563)",626,591,70.20718944483501,tetap,,1456119.58938,Pekalipan,Pulasaren,Hak Milik,00626,4.54664090891,Normal,3.0,Perumahan Sederhana,2.0,Lokal Setapak,1.0,7405,70.20718944483501,Sama,2.0,1.835479,1421.43536144,1635.64152652,2066.36115663,316.238259696,2211.68003953,39.9071382108,39.9071382095,1456119.58938,40.2996043348,40.29960433482713,70.20718944483501,,
592,"(96995.28316669981, 756242.1796699065)",592,592,99.92576400222485,tetap,,1463208.60442,Pekalipan,Pulasaren,Hak Milik,00592,4.89223941456,Hook,4.0,Perumahan Sederhana,2.0,Lokal Setapak,1.0,6756,99.92576400222485,Sama,2.0,1.835479,737.173448099,2124.12316418,2782.82408272,634.370758991,2124.18670712,50.6437606021,50.6437606023,1463208.60442,50.6448420359,50.64484203586979,99.92576400222485,,
593,"(96367.67303233969, 755980.7901819189)",805,593,219.14306856940817,tetap,,1396924.55528,Pekalipan,Pulasaren,Hak Milik,00805,21.4966014729,Hook,4.0,Perumahan Sederhana,2.0,Lokal Setapak,1.0,7354,219.14306856940817,Sama,2.0,1.835479,1671.69538391,1723.85111194,2048.14208042,613.171460805,1783.66358119,62.5013873051,62.5013873067,1396924.55528,61.7037275037,61.70372750372553,219.14306856940817,,
594,"(96481.72257995482, 755841.5141546236)",35,594,148.5617919847924,tetap,,1364245.63611,Pekalipan,Pulasaren,Hak Milik,00035,11.1315612246,Normal,3.0,Perumahan Sederhana,2.0,Lokal Setapak,1.0,7355,148.5617919847924,Sama,2.0,1.835478594,1487.87253359,1752.6385197,1993.92303574,570.438623345,1699.9004316,47.9503542239,47.9503542292,1364245.63611,48.8200333585,48.8200333584589,148.5617919847924,,
595,"(96773.82388174524, 756298.6623115971)",42,595,176.69457794020894,tetap,,1238307.0747,Pekalipan,Pulasaren,Hak Milik,00042,10.5834360574,Normal,3.0,Perumahan Sederhana,2.0,Lokal Setapak,1.0,6879,176.69457794020894,Sama,2.0,1.85,989.036458827,2053.38627329,2484.10590339,500.697770723,2292.65655854,60.2807742918,60.2807742976,1238307.0747,59.4552731076,59.45527310763371,176.69457794020894,,
596,"(96454.78397942222, 755880.9537891615)",871,596,74.1348333167689,tetap,,1354108.44234,Pekalipan,Pulasaren,Hak Milik,00871,9.87110609,Hook,4.0,Perumahan Sederhana,2.0,Lokal Setapak,1.0,7551,74.1348333167689,Sama,2.0,1.835479,1548.98358497,1748.20391797,1989.48843401,631.547668037,1720.56778128,34.4989578431,34.4989578462,1354108.44234,35.8215531409,35.82155314088696,74.1348333167689,,
597,"(96777.2613529262, 756338.5971938081)",363,597,20.83204047726148,tetap,,1401046.82442,Pekalipan,Pulasaren,Hak Milik,00363,3.81573115575,Normal,3.0,Perumahan Sederhana,2.0,Lokal Setapak,1.0,7187,20.83204047726148,Sama,2.0,1.835478594,951.623772209,2007.10662919,2437.82625929,454.418126625,2346.75601007,19.0521946712,19.0521946682,1401046.82442,18.4865698807,18.486569880723405,20.83204047726148,,
598,"(96499.70747089657, 755863.9728905449)",426,598,55.34238606838752,tetap,,1372897.06597,Pekalipan,Pulasaren,Hak Milik,00426,4.11142171213,Normal,3.0,Perumahan Sederhana,2.0,Lokal Setapak,1.0,7545,55.34238606838752,Sama,2.0,1.835478594,1513.38774351,1778.15287154,2019.43738758,595.952975189,1725.41564152,33.0050664526,33.0050664534,1372897.06597,34.3174350983,34.31743509826921,55.34238606838752,,
599,"(96428.24955861179, 755951.7645760591)",1673,599,30.10582184771732,tetap,,1356865.3415,Pekalipan,Pulasaren,Hak Milik,01673,5.7547366227,Normal,3.0,Perumahan Sederhana,2.0,Lokal Setapak,1.0,7180,30.10582184771732,Sama,2.0,1.835479,1550.37993399,1788.17924715,2029.46376319,632.943935867,1764.98455604,34.7774616529,34.7774616568,1356865.3415,22.2709890856,22.270989085558618,30.10582184771732,,
600,"(96354.36949305925, 756199.4285889999)",223,600,79.0012281829184,tetap,,2383186.10252,Pekalipan,Pulasaren,Hak Milik,00223,7.93986058931,Normal,3.0,Perumahan Sederhana,2.0,Lokal Setapak,1.0,7300,79.0012281829184,Sama,2.0,1.835479,1366.28326718,1625.87752086,2056.59715096,356.556714553,2251.99986322,41.8359256909,41.8359256893,2383186.10252,41.8590050477,41.859005047718796,79.0012281829184,,
601,"(96971.35837820388, 756264.4145557405)",719,601,192.31020742577627,tetap,,1505291.95256,Pekalipan,Pulasaren,Hak Milik,00719,10.2776846504,Normal,3.0,Perumahan Sederhana,2.0,Lokal Setapak,1.0,6861,192.31020742577627,Sama,2.0,1.835479,781.522307519,2168.47073425,2748.53217193,628.75389187,2168.53556655,61.8115594271,61.8115594281,1505291.95256,65.8161729174,65.81617291744425,192.31020742577627,,
602,"(96546.56131972211, 756073.8236762955)",391,602,156.27481304465104,tetap,,1446826.52763,Pekalipan,Pulasaren,Hak Milik,00391,11.598426958,Normal,3.0,Perumahan Sederhana,2.0,Lokal Setapak,1.0,6749,156.27481304465104,Sama,2.0,1.835479,975.152272636,2137.88402262,2516.16271051,363.87983529,2136.02386584,46.4742207643,46.4742207662,1446826.52763,50.1254585726,50.125458572576,156.27481304465104,,
603,"(96365.50708520527, 755814.4113030877)",486,603,109.97067434253117,tetap,,1681314.6762,Pekalipan,Pulasaren,Hak Milik,00486,3.83914600143,Normal,3.0,Perumahan Sederhana,2.0,Lokal Setapak,1.0,7565,109.97067434253117,Sama,2.0,1.52,1369.5199216,1699.57493789,2130.29456799,252.011332298,2183.71421032,32.0589980602,32.0589980627,1681314.6762,47.1165963702,47.11659637016232,109.97067434253117,,
604,"(96357.87661832575, 755987.0178615391)",804,604,80.40081053552952,tetap,,1420101.62449,Pekalipan,Pulasaren,Hak Milik,00804,6.75140620077,Hook,4.0,Perumahan Sederhana,2.0,Lokal Setapak,1.0,7325,80.40081053552952,Sama,2.0,1.835479,1676.18487262,1691.17887089,2052.63138789,580.499219764,1788.1530699,34.5428906858,34.5428906866,1420101.62449,36.3689616072,36.36896160719153,80.40081053552952,,
605,"(96819.06199068444, 756289.9541516483)",297,605,143.47137634859791,tetap,,1320473.25081,Pekalipan,Pulasaren,Hak Milik,00297,6.43959901299,Normal,3.0,Perumahan Sederhana,2.0,Lokal Setapak,1.0,6668,143.47137634859791,Sama,2.0,1.85,915.426073324,2131.64415196,2562.36378206,578.9556494,2296.17220297,65.6679381281,65.6679381274,1320473.25081,56.5520011679,56.55200116790948,143.47137634859791,,
606,"(96861.93740676796, 756261.8819985031)",337,606,100.42966668382117,tetap,,1323735.8457,Pekalipan,Pulasaren,Hak Milik,00337,6.42941393894,Normal,3.0,Perumahan Sederhana,2.0,Lokal Setapak,1.0,7128,100.42966668382117,Sama,2.0,0.5,882.667489749,2122.3402301,2608.60663594,562.760577955,2263.4136194,54.0998245707,54.0998245692,1323735.8457,54.4344899153,54.434489915267484,100.42966668382117,,
607,"(96741.01066065815, 756255.8062193905)",639,607,189.5688561965457,tetap,,1502094.59486,Pekalipan,Pulasaren,Hak Milik,00639,19.3061162303,Normal,3.0,Perumahan Sederhana,2.0,Lokal Setapak,1.0,7247,189.5688561965457,Sama,2.0,1.835479,1009.01230227,2064.49303717,2495.21266727,447.742642915,2219.88916817,57.9347986107,57.9347986058,1502094.59486,60.2787119033,60.278711903305876,189.5688561965457,,
608,"(96431.58642111914, 756158.1280775933)",796,608,50.339790995621804,tetap,,1690185.78101,Pekalipan,Pulasaren,Hak Milik,00796,4.70129668254,Normal,3.0,Perumahan Sederhana,2.0,Lokal Setapak,1.0,7476,50.339790995621804,Sama,2.0,1.835479,1343.4206791,1719.7081722,2150.4278023,231.149071662,2157.61496782,31.5361233178,31.5361233196,1690185.78101,30.8679881112,30.86798811123918,50.339790995621804,,
609,"(96320.72555826274, 756223.9900294772)",789,609,46.34040241144492,tetap,,1493666.0286,Pekalipan,Pulasaren,Hak Milik,00789,8.57481299777,Normal,3.0,Perumahan Sederhana,2.0,Lokal Setapak,1.0,7467,46.34040241144492,Sama,2.0,1.835478594,1392.69239166,1582.52829712,2013.24792722,422.359205786,2316.29377994,30.0497357319,30.0497357352,1493666.0286,27.8917317057,27.891731705696174,46.34040241144492,,
610,"(96388.47381960832, 755995.5010305605)",1058,610,48.36174854024744,tetap,,1450138.08469,Pekalipan,Pulasaren,Hak Milik,01058,4.0466330328,Normal,3.0,Perumahan Sederhana,2.0,Lokal Setapak,1.0,6722,48.36174854024744,Sama,2.0,1.835479,1695.05863694,1747.21355509,2071.50452358,636.533903963,1807.02683422,26.9727477151,26.9727477113,1450138.08469,30.2970785532,30.29707855316606,48.36174854024744,,
611,"(96818.61132011464, 756203.9064506238)",704,611,45.836753612627525,tetap,,1500173.83353,Pekalipan,Pulasaren,Hak Milik,00704,6.80893965418,Normal,3.0,Perumahan Sederhana,2.0,Lokal Setapak,1.0,7024,45.836753612627525,Sama,2.0,1.835479,951.233985857,2190.54931425,2621.26894435,477.93366746,2250.08087226,25.5301047932,25.5301047908,1500173.83353,27.5707310334,27.57073103343035,45.836753612627525,,
612,"(96469.72415573162, 755931.9155534623)",395,612,69.52674869316331,tetap,,1405550.80263,Pekalipan,Pulasaren,Kosong,00395,3.31384271463,Normal,3.0,Perumahan Sederhana,2.0,Lokal Setapak,1.0,6663,69.52674869316331,Sama,2.0,1.835479,1505.71654753,1805.597858,2046.88237404,588.282141748,1777.96326804,36.2907350871,36.290735087,1405550.80263,37.3964533959,37.39645339586525,69.52674869316331,,
613,"(96428.26483364799, 755864.0860492588)",76,613,110.72769329046862,tetap,,1341187.16792,Pekalipan,Pulasaren,Hak Milik,00076,10.1204354846,Hook,4.0,Perumahan Sederhana,2.0,Lokal Setapak,1.0,7544,110.72769329046862,Sama,2.0,1.52,1580.54635491,1732.34401969,1973.62853573,663.109389216,1709.14756276,42.269535155,42.2695351576,1341187.16792,42.5952162057,42.595216205715765,110.72769329046862,,
